baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,price_mean,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft,n_zip,s_zip
2.0,4.0,SACRAMENTO,38.618457,-121.50943899999999,236000.0,Wed May 21 00:00:00 EDT 2008,1448.0,CA,2887 AZEVEDO DR,Residential,95833.0,198765.9,0.17558859060289006,-0.35324739177617365,0.2487117828924768,0.15600905329856216,0.8812260536398467,0.9662636002913502
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.463355,-121.35893600000001,236685.0,Wed May 21 00:00:00 EDT 2008,2235.0,CA,9186 KINBRACE CT,Residential,95829.0,294142.45454545453,0.3394112050044196,0.5990724828356587,0.38388869804191,1.078582901748667,0.8659003831417624,0.9193020546118198
,,,,,,,,,,,,,,,,,,
2.0,3.0,MATHER,38.547990999999996,-121.280483,237800.0,Wed May 21 00:00:00 EDT 2008,2093.0,CA,4243 MIDDLEBURY WAY,Residential,95655.0,237800.0,0.24263513409868365,0.03650194855955694,0.35949845413947096,0.9121210383688514,0.19923371647509577,-1.123525182447753
,,,,,,,,,,,,,,,,,,
2.0,3.0,RIO LINDA,38.693818,-121.441153,240122.0,Wed May 21 00:00:00 EDT 2008,1193.0,CA,1028 FALLON PLACE CT,Residential,95673.0,172727.61538461538,0.13086418343015552,-0.6132355624351656,0.2049124012366884,-0.1429189407989941,0.2681992337164751,-0.9121982268898662
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.400974,-121.448424,242638.0,Wed May 21 00:00:00 EDT 2008,2163.0,CA,4804 NORIKER DR,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.3715218138096874,0.9941797034152394,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.478198,-121.41291100000001,244000.0,Wed May 21 00:00:00 EDT 2008,1269.0,CA,7713 HARVEST WOODS DR,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.2179663345929234,-0.05382667589148713,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
0.0,0.0,SACRAMENTO,38.626671,-121.52597,244500.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,2866 KARITSA AVE,Residential,95833.0,198765.9,0.17558859060289006,-0.35324739177617365,0.0,-1.5414330465181494,0.8812260536398467,0.9662636002913502
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.502519,-121.42076899999999,244960.0,Wed May 21 00:00:00 EDT 2008,958.0,CA,6913 RICHEVE WAY,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.16454826520096186,-0.41840160202615373,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.443832,-121.38208700000001,245918.0,Wed May 21 00:00:00 EDT 2008,2508.0,CA,8636 TEGEA WAY,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.43077980075575406,1.3986116954295802,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,3.0,CITRUS HEIGHTS,38.665395000000004,-121.29328799999999,250000.0,Wed May 21 00:00:00 EDT 2008,1305.0,CA,5448 MAIDSTONE WAY,Residential,95621.0,177284.57142857142,0.1386913948071187,-0.5677350740911077,0.2241497767090347,-0.011625076724773312,0.06896551724137931,-1.5226983207237614
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.444909,-121.412345,250000.0,Wed May 21 00:00:00 EDT 2008,1591.0,CA,18 OLLIE CT,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.2732737890759189,0.3236431833218976,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,2.0,CARMICHAEL,38.637028,-121.31296299999998,250134.0,Wed May 21 00:00:00 EDT 2008,1326.0,CA,4010 ALEX LN,Condo,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.22775678461009963,0.012992522789143084,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.38692,-121.447349,254200.0,Wed May 21 00:00:00 EDT 2008,1843.0,CA,4901 MILLNER WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.31655788388869804,0.6190543774888944,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.653917,-121.34218,254200.0,Wed May 21 00:00:00 EDT 2008,1921.0,CA,4818 BRITTNEY LEE CT,Residential,95841.0,213806.14285714287,0.20142231795688895,-0.20307293579894814,0.3299553418069392,0.710491175683441,0.9118773946360154,1.060186691650411
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.42568,-121.43806200000002,258000.0,Wed May 21 00:00:00 EDT 2008,2790.0,CA,5529 LAGUNA PARK DR,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.4792167639986259,1.7291908889021719,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.656251,-121.547572,260000.0,Wed May 21 00:00:00 EDT 2008,1541.0,CA,230 CANDELA CIR,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.26468567502576434,0.26502985114590616,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.53151,-121.421089,260014.0,Wed May 21 00:00:00 EDT 2008,1018.0,CA,4900 71ST ST,Residential,95820.0,143371.47826086957,0.08044089905737113,-0.9063519678034251,0.17485400206114737,-0.34806560341496406,0.8314176245210728,0.8136385768328763
,,,,,,,,,,,,,,,,,,
0.0,0.0,RANCHO CORDOVA,38.553867,-121.219141,263500.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,12209 CONSERVANCY WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.0,-1.5414330465181494,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.648879,-121.544023,265000.0,Wed May 21 00:00:00 EDT 2008,1672.0,CA,4236 NATOMAS CENTRAL DR,Condo,95834.0,248426.27272727274,0.26088724844504374,0.1426036080235157,0.28718653383716936,0.4185967814470037,0.8850574712643678,0.9780039867112328
,,,,,,,,,,,,,,,,,,
2.0,3.0,POLLOCK PINES,38.708315,-120.603872,265000.0,Wed May 21 00:00:00 EDT 2008,1380.0,CA,5615 LUPIN LN,Residential,95726.0,240302.66666666666,0.24693381523958702,0.06149068103740455,0.23703194778426656,0.07629492153921381,0.47126436781609193,-0.28995774663608825
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.523947,-121.484946,271742.0,Wed May 21 00:00:00 EDT 2008,975.0,CA,5625 JAMES WAY,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.16746822397801442,-0.3984730690863167,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.472976,-121.318633,273750.0,Wed May 21 00:00:00 EDT 2008,2372.0,CA,7842 LAHONTAN CT,Residential,95829.0,294142.45454545453,0.3394112050044196,0.5990724828356587,0.40742013053933357,1.2391834319108836,0.8659003831417624,0.9193020546118198
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.502194,-121.49079499999999,275086.0,Wed May 21 00:00:00 EDT 2008,1446.0,CA,6850 21ST ST,Residential,95822.0,157677.66666666666,0.10501378489842528,-0.7635069299037914,0.24836825833047063,0.15366452001152248,0.8390804597701149,0.8371193496726416
,,,,,,,,,,,,,,,,,,
2.0,2.0,POLLOCK PINES,38.75485,-120.60476000000001,280908.0,Wed May 21 00:00:00 EDT 2008,1284.0,CA,2900 BLAIR RD,Residential,95726.0,240302.66666666666,0.24693381523958702,0.06149068103740455,0.22054276880796977,-0.03624267623868971,0.47126436781609193,-0.28995774663608825
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.474099,-121.490711,280987.0,Wed May 21 00:00:00 EDT 2008,3009.0,CA,2064 EXPEDITION WAY,Residential,95832.0,175196.83333333334,0.1351054117049028,-0.5885808101376111,0.516832703538303,1.9859172838330141,0.8773946360153256,0.9545232138714675
,,,,,,,,,,,,,,,,,,
4.0,8.0,SACRAMENTO,38.559505,-121.36483899999999,282400.0,Wed May 21 00:00:00 EDT 2008,3612.0,CA,2912 NORCADE CIR,Multi-Family,95826.0,181119.94444444444,0.14527918609041518,-0.529439478627706,0.6204053589831673,2.692794069875471,0.8544061302681992,0.8840808953521719
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.410992,-121.47904299999999,285000.0,Wed May 21 00:00:00 EDT 2008,2056.0,CA,9507 SEA CLIFF WAY,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.35314324974235656,0.8687471725586178,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.4439,-121.37255,287417.0,Wed May 21 00:00:00 EDT 2008,1993.0,CA,8882 AUTUMN GOLD CT,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.3423222260391618,0.7948943740168686,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.391538,-121.442596,291000.0,Wed May 21 00:00:00 EDT 2008,1857.0,CA,5322 WHITE LOTUS WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.3189625558227413,0.6354661104981719,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
1.0,2.0,SACRAMENTO,38.556098,-121.49078700000001,292024.0,Wed May 21 00:00:00 EDT 2008,1126.0,CA,1838 CASTRO WAY,Residential,95818.0,283217.71428571426,0.3206464307940517,0.4899906720708924,0.19340432840948127,-0.2214608059148226,0.8237547892720306,0.7901578039931111
,,,,,,,,,,,,,,,,,,
4.0,4.0,SACRAMENTO,38.5703,-121.315735,297000.0,Wed May 21 00:00:00 EDT 2008,2213.0,CA,10158 CRAWFORD WAY,Multi-Family,95827.0,204104.11111111112,0.18475771717301312,-0.29994619464012007,0.380109927859842,1.052793035591231,0.8582375478927203,0.8958212817720546
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.442031,-121.410873,297000.0,Wed May 21 00:00:00 EDT 2008,2494.0,CA,7731 MASTERS ST,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.42837512882171075,1.3821999624203025,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.401540000000004,-121.447649,298000.0,Wed May 21 00:00:00 EDT 2008,1843.0,CA,4925 PERCHERON DR,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.31655788388869804,0.6190543774888944,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,2.0,GOLD RIVER,38.62869,-121.261669,299000.0,Wed May 21 00:00:00 EDT 2008,1520.0,CA,2010 PROMONTORY POINT LN,Residential,95670.0,236060.2857142857,0.23964693071939736,0.019131175434781655,0.2610786671246994,0.2404122516319898,0.2567049808429119,-0.9474193861495139
,,,,,,,,,,,,,,,,,,
3.0,5.0,SACRAMENTO,38.658182000000004,-121.549521,304037.0,Wed May 21 00:00:00 EDT 2008,2800.0,CA,4727 SAVOIE WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.4809343868086568,1.74091355533737,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.442352,-121.389675,311000.0,Wed May 21 00:00:00 EDT 2008,2309.0,CA,8664 MAGNOLIA HILL WAY,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.3965991068361388,1.1653306333691344,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
3.0,5.0,SACRAMENTO,38.555993,-121.340352,315537.0,Wed May 21 00:00:00 EDT 2008,2367.0,CA,9570 HARVEST ROSE WAY,Residential,95827.0,204104.11111111112,0.18475771717301312,-0.29994619464012007,0.4065613191343181,1.2333220986932845,0.8582375478927203,0.8958212817720546
,,,,,,,,,,,,,,,,,,
4.0,5.0,RANCHO CORDOVA,38.545128000000005,-121.22492199999999,320000.0,Wed May 21 00:00:00 EDT 2008,3516.0,CA,4359 CREGAN CT,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.6039161800068705,2.580256472097567,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
0.0,0.0,RANCHO CORDOVA,38.528575,-121.2286,320000.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,5337 DUSTY ROSE WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.0,-1.5414330465181494,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.550847999999995,-121.370224,328360.0,Wed May 21 00:00:00 EDT 2008,1914.0,CA,8929 SUTTERS GOLD DR,Residential,95826.0,181119.94444444444,0.14527918609041518,-0.529439478627706,0.32875300583991757,0.7022853091788022,0.8544061302681992,0.8840808953521719
,,,,,,,,,,,,,,,,,,
1.0,2.0,ORANGEVALE,38.71147,-121.216214,334150.0,Wed May 21 00:00:00 EDT 2008,1690.0,CA,8025 PEERLESS AVE,Residential,95662.0,279159.54545454547,0.31367595643823887,0.4494704954837786,0.290278254895225,0.4396975810303606,0.2260536398467433,-1.0413424775085747
,,,,,,,,,,,,,,,,,,
3.0,3.0,ELK GROVE,38.398609,-121.450148,335750.0,Wed May 21 00:00:00 EDT 2008,2725.0,CA,4620 WELERA WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.4680522157334249,1.652993557073383,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.403492,-121.430224,335750.0,Wed May 21 00:00:00 EDT 2008,2354.0,CA,9723 TERRAPIN CT,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.4043284094812779,1.2180826323275267,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
0.0,0.0,SACRAMENTO,38.602416,-121.542965,339500.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,2115 SMOKESTACK WAY,Residential,95833.0,198765.9,0.17558859060289006,-0.35324739177617365,0.0,-1.5414330465181494,0.8812260536398467,0.9662636002913502
,,,,,,,,,,,,,,,,,,
2.0,3.0,FOLSOM,38.68479,-121.149199,344250.0,Wed May 21 00:00:00 EDT 2008,2185.0,CA,100 REBECCA WAY,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.3753005839917554,1.0199695695726756,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.41333,-121.404999,346210.0,Wed May 21 00:00:00 EDT 2008,1801.0,CA,9488 OAK VILLAGE WAY,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.30934386808656816,0.5698191784610616,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
3.0,3.0,SACRAMENTO,38.448507,-121.421346,347029.0,Wed May 21 00:00:00 EDT 2008,1961.0,CA,8495 DARTFORD DR,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.3368258330470629,0.757381841424234,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.380635,-121.42553799999999,347650.0,Wed May 21 00:00:00 EDT 2008,3134.0,CA,6708 PONTA DO SOL WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.5383029886636894,2.132450614272993,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.465340000000005,-121.45751899999999,351300.0,Wed May 21 00:00:00 EDT 2008,1915.0,CA,4143 SEA MEADOW WAY,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.32892476812092064,0.7034575758223219,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
2.0,3.0,EL DORADO HILLS,38.691299,-121.08175200000001,352000.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,3020 RICHARDSON CIR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
0.0,0.0,SACRAMENTO,38.4772,-121.5215,370000.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,8082 LINDA ISLE LN,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.0,-1.5414330465181494,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
3.0,4.0,RANCHO MURIETA,38.4874,-121.075129,370500.0,Wed May 21 00:00:00 EDT 2008,2734.0,CA,15300 MURIETA SOUTH PKWY,Residential,95683.0,223812.5,0.21860964030870478,-0.10316103580401315,0.46959807626245276,1.6635439568650614,0.3065134099616858,-0.7947943626910401
,,,,,,,,,,,,,,,,,,
2.0,3.0,WILTON,38.35062,-121.228349,372000.0,Wed May 21 00:00:00 EDT 2008,2110.0,CA,11215 SHARRMONT CT,Residential,95693.0,617508.4,0.8948375867315912,3.827830515631315,0.36241841291652355,0.9320495713086885,0.3448275862068966,-0.6773904984922141
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.4019,-121.42038799999999,375000.0,Wed May 21 00:00:00 EDT 2008,3164.0,CA,7105 DANBERG WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.5434558570937822,2.1676186135785875,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
3.0,5.0,SACRAMENTO,38.677126,-121.500519,381300.0,Wed May 21 00:00:00 EDT 2008,3599.0,CA,5579 JERRY LITELL WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.618172449330127,2.677554603509713,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.509819,-121.51966100000001,381942.0,Wed May 21 00:00:00 EDT 2008,2054.0,CA,1050 FOXHALL WAY,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.3527997251803504,0.8664026392715781,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
2.0,4.0,ANTELOPE,38.709872999999995,-121.339472,387731.0,Wed May 21 00:00:00 EDT 2008,1830.0,CA,7837 ABBINGTON WAY,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.31432497423565786,0.6038149111231366,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
3.0,3.0,SACRAMENTO,38.58355,-121.48728899999999,391000.0,Wed May 21 00:00:00 EDT 2008,1627.0,CA,1300 F ST,Residential,95814.0,367728.6666666667,0.4658058489612558,1.3338192204842167,0.27945723119203025,0.3658447824886114,0.8084291187739464,0.7431962583135807
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.408351,-121.423925,394470.0,Wed May 21 00:00:00 EDT 2008,3440.0,CA,6801 RAWLEY WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.5908622466506355,2.49116420719006,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,3.0,GREENWOOD,38.945357,-120.908822,395000.0,Wed May 21 00:00:00 EDT 2008,2846.0,CA,1693 SHELTER COVE DR,Residential,95635.0,395000.0,0.5126481903120649,1.6061191883774815,0.48883545173479903,1.7948378209392821,0.12260536398467432,-1.358332910845405
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.450829,-121.349928,400186.0,Wed May 21 00:00:00 EDT 2008,2359.0,CA,9361 WADDELL LN,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.4051872208862934,1.2239439655451259,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
3.0,3.0,SACRAMENTO,38.487885,-121.545947,415000.0,Wed May 21 00:00:00 EDT 2008,2052.0,CA,10 SEA FOAM CT,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.3524562006183442,0.8640581059845385,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.385638,-121.42261599999999,425000.0,Wed May 21 00:00:00 EDT 2008,3433.0,CA,6945 RIO TEJO WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.5896599106836139,2.4829583406854216,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
3.0,5.0,RANCHO CORDOVA,38.550616999999995,-121.23526000000001,430000.0,Wed May 21 00:00:00 EDT 2008,3615.0,CA,4186 TULIP PARK WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.6209206458261766,2.6963108698060303,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
0.0,0.0,ELK GROVE,38.420338,-121.363757,445000.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,9278 DAIRY CT,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.0,-1.5414330465181494,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
3.0,5.0,FOLSOM,38.646273,-121.175322,460000.0,Wed May 21 00:00:00 EDT 2008,2687.0,CA,207 ORANGE BLOSSOM CIR Unit C,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.46152524905530745,1.6084474246196294,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.382529999999996,-121.42800700000001,461000.0,Wed May 21 00:00:00 EDT 2008,2724.0,CA,6507 RIO DE ONAR WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.46788045345242185,1.651821290429863,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.406421,-121.422081,489332.0,Wed May 21 00:00:00 EDT 2008,3440.0,CA,7004 RAWLEY WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.5908622466506355,2.49116420719006,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
4.0,5.0,ELK GROVE,38.382529999999996,-121.42803799999999,510000.0,Wed May 21 00:00:00 EDT 2008,3508.0,CA,6503 RIO DE ONAR WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.6025420817588457,2.5708783389494085,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,4.0,FOLSOM,38.655167,-121.09017800000001,539000.0,Wed May 21 00:00:00 EDT 2008,2462.0,CA,2217 APPALOOSA CT,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.42287873582961183,1.344687429827668,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
0.0,0.0,FOLSOM,38.670947,-121.097727,585000.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,868 HILDEBRAND CIR,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.0,-1.5414330465181494,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
3.0,4.0,EL DORADO HILLS,38.672761,-121.05037800000001,600000.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,6030 PALERMO WAY,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
3.0,4.0,EL DORADO HILLS,38.666807,-121.06483,606238.0,Wed May 21 00:00:00 EDT 2008,0.0,CA,4070 REDONDO DR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
3.0,3.0,SACRAMENTO,38.591618,-121.370626,660000.0,Wed May 21 00:00:00 EDT 2008,2325.0,CA,4004 CRESTA WAY,Residential,95864.0,364400.0,0.4600883969270174,1.30058300810758,0.39934730333218826,1.1840868996654517,1.0,1.3302155793077108
